City,Date,PM2.5,PM10,NO2,SO2,CO,O3,AQI
Gurugram,2019-04-27,95.22,392.91,18.44,3.4,0.55,38.66,296.0
Gurugram,2019-04-28,106.0,175.62,16.42,4.35,0.51,43.09,259.0
Gurugram,2019-04-29,111.49,281.57,16.91,5.08,0.66,36.38,261.0
Gurugram,2019-04-30,120.11,293.7,18.57,5.94,0.65,40.79,288.0
Gurugram,2019-05-01,139.89,395.05,19.29,4.01,0.71,59.08,309.0
Gurugram,2019-05-02,115.75,330.49,18.37,3.3,0.61,47.63,318.0
Gurugram,2019-05-03,62.53,148.15,17.47,3.76,0.55,53.69,209.0
Gurugram,2019-05-04,83.48,194.57,30.37,3.9,0.84,45.01,147.0
Gurugram,2019-05-05,98.84,244.22,22.18,14.87,0.68,47.74,235.0
Gurugram,2019-05-06,111.45,254.27,20.54,8.12,0.61,43.13,230.0
Gurugram,2019-05-07,142.31,334.06,22.13,7.84,0.64,31.28,297.0
Gurugram,2019-05-08,134.8,404.82,26.14,1.84,0.99,29.99,323.0
Gurugram,2019-05-09,147.45,513.33,17.58,55.43,0.63,33.11,395.0
Gurugram,2019-05-10,107.65,294.82,14.47,15.85,0.5,40.67,354.0
Gurugram,2019-05-11,107.3,299.61,17.82,27.8,0.57,50.92,249.0
Gurugram,2019-05-12,228.22,425.76,18.58,23.35,0.71,51.64,367.0
Gurugram,2019-05-13,140.51,233.83,21.42,26.7,0.75,60.75,344.0
Gurugram,2019-05-14,59.71,101.37,15.8,9.93,0.56,54.44,164.0
Gurugram,2019-05-15,79.01,160.23,17.11,15.92,0.61,41.87,173.0
Gurugram,2019-05-16,90.77,220.13,17.73,8.43,0.58,43.82,163.0
Gurugram,2019-05-17,94.42,234.31,21.48,11.12,0.53,36.83,227.0
Gurugram,2019-05-18,45.53,87.81,19.77,4.17,0.55,38.05,119.0
Gurugram,2019-05-19,71.07,133.88,18.3,6.44,0.6,49.78,120.0
Gurugram,2019-05-20,103.4,185.48,19.3,6.33,0.64,43.56,209.0
Gurugram,2019-05-21,85.19,169.96,18.82,6.77,0.61,44.3,192.0
Gurugram,2019-05-22,79.2,172.15,18.85,6.53,0.64,31.52,167.0
Gurugram,2019-05-23,89.14,172.04,19.79,5.92,0.65,43.19,195.0
Gurugram,2019-05-24,49.57,103.97,19.46,5.47,0.59,38.42,132.0
Gurugram,2019-05-25,48.27,95.77,19.3,3.02,0.52,49.63,89.0
Gurugram,2019-05-26,61.49,122.82,18.81,14.94,0.55,51.54,96.0
Gurugram,2019-05-27,70.89,140.86,22.86,9.71,0.6,43.77,120.0
Gurugram,2019-05-28,72.5,143.32,31.98,15.42,0.6,52.3,163.0
Gurugram,2019-05-29,80.45,162.23,44.55,15.22,0.58,63.14,157.0
Gurugram,2019-05-30,123.0,238.38,44.09,12.97,0.51,54.46,240.0
Gurugram,2019-05-31,124.14,175.62,44.72,11.34,0.3,61.49,300.0
Gurugram,2019-06-01,119.06,175.62,43.43,12.23,0.29,90.99,304.0
Gurugram,2019-06-02,92.63,175.62,41.29,8.51,0.39,121.6,250.0
Gurugram,2019-06-03,102.4,175.62,32.04,8.31,0.4,127.57,223.0
Gurugram,2019-06-04,82.26,175.62,40.61,5.53,0.3,123.48,234.0
Gurugram,2019-06-05,97.05,175.62,36.79,8.6,0.37,98.07,208.0
Gurugram,2019-06-06,111.57,175.62,31.9,11.42,0.34,91.53,244.0
Gurugram,2019-06-07,74.03,175.62,32.51,2.86,0.32,112.5,253.0
Gurugram,2019-06-08,77.37,175.62,33.05,6.26,0.36,98.28,214.0
Gurugram,2019-06-09,116.43,175.62,35.37,9.1,0.28,75.74,233.0
Gurugram,2019-06-10,119.32,175.62,48.79,11.73,0.36,73.24,289.0
Gurugram,2019-06-11,224.58,175.62,50.08,9.99,0.29,38.56,348.0
Gurugram,2019-06-12,104.68,175.62,47.97,10.07,0.35,104.93,327.0
Gurugram,2019-06-13,70.6,205.0,41.29,5.74,0.5,59.11,186.0
Gurugram,2019-06-14,65.3,180.99,31.68,4.8,0.58,57.99,150.0
Gurugram,2019-06-15,83.99,265.03,8.52,7.62,0.11,51.57,185.0
Gurugram,2019-06-16,58.55,199.07,9.43,12.93,0.84,59.95,206.0
Gurugram,2019-06-17,44.04,175.62,9.47,9.46,0.8,59.92,104.0
Gurugram,2019-06-18,42.37,175.62,9.46,13.73,0.53,106.55,141.0
Gurugram,2019-06-20,45.75,175.62,9.77,13.69,0.28,86.95,177.0
Gurugram,2019-06-21,79.0,175.62,8.05,8.1,0.24,71.53,152.0
Gurugram,2019-06-22,66.3,175.62,6.59,8.85,0.26,99.79,190.0
Gurugram,2019-06-23,54.89,107.63,64.06,6.89,0.47,73.16,137.0
Gurugram,2019-06-24,30.48,75.2,80.01,4.67,0.55,42.18,90.0
Gurugram,2019-06-25,47.46,109.61,70.85,7.45,0.52,58.79,108.0
Gurugram,2019-06-26,66.91,130.33,50.2,4.33,0.57,45.38,123.0
Gurugram,2019-06-27,81.9,223.52,29.93,5.65,0.49,52.55,150.0
Gurugram,2019-06-28,72.48,230.82,27.17,8.7,0.44,47.31,182.0
Gurugram,2019-06-29,78.64,264.71,27.81,9.47,0.44,41.72,191.0
Gurugram,2019-06-30,85.29,294.66,26.61,8.28,0.5,46.52,222.0
Gurugram,2019-07-01,66.52,215.41,26.75,7.76,0.48,49.54,173.0
Gurugram,2019-07-02,93.12,277.55,21.77,10.52,0.56,79.6,196.0
Gurugram,2019-07-03,48.85,111.72,10.34,7.16,0.56,36.88,166.0
Gurugram,2019-07-04,37.9,76.43,13.04,10.17,0.6,22.0,74.0
Gurugram,2019-07-05,41.09,60.31,7.74,10.15,0.58,18.77,68.0
Gurugram,2019-07-06,39.12,61.39,9.63,7.66,0.57,30.58,66.0
Gurugram,2019-07-07,45.29,79.65,13.39,6.84,0.55,33.54,72.0
Gurugram,2019-07-08,57.24,126.94,13.41,7.45,0.6,29.77,92.0
Gurugram,2019-07-09,60.89,223.74,10.43,6.57,0.54,19.4,101.0
Gurugram,2019-07-10,81.39,277.24,9.62,7.01,0.53,23.4,129.0
Gurugram,2019-07-11,101.83,327.81,9.77,7.17,0.49,27.49,258.0
Gurugram,2019-07-12,92.47,196.26,9.28,8.86,0.51,23.85,238.0
Gurugram,2019-07-13,85.36,201.93,10.24,10.61,0.45,27.07,197.0
Gurugram,2019-07-14,99.31,268.94,9.71,9.41,0.37,32.3,199.0
Gurugram,2019-07-15,63.38,170.31,14.76,6.47,0.33,36.03,192.0
Gurugram,2019-07-16,47.43,88.05,9.66,7.5,0.48,54.19,135.0
Gurugram,2019-07-17,31.41,67.29,10.37,10.72,0.45,26.52,73.0
Gurugram,2019-07-18,30.89,52.47,10.91,12.24,0.45,22.27,67.0
Gurugram,2019-07-19,68.38,122.84,15.46,12.69,0.44,26.61,80.0
Gurugram,2019-07-20,45.04,71.07,19.17,14.32,0.32,26.71,130.0
Gurugram,2019-07-21,44.74,85.8,17.04,14.79,0.48,33.8,88.0
Gurugram,2019-07-22,47.85,71.8,11.46,14.1,0.53,47.05,108.0
Gurugram,2019-07-23,42.36,117.66,8.72,12.6,0.53,62.77,109.0
Gurugram,2019-07-24,54.71,105.22,8.8,9.46,0.5,62.49,133.0
Gurugram,2019-07-25,26.59,36.03,21.33,8.48,0.45,24.59,64.0
Gurugram,2019-07-26,37.1,27.88,11.59,6.39,0.48,10.08,61.0
Gurugram,2019-07-27,26.58,34.06,8.68,5.29,0.49,20.75,72.0
Gurugram,2019-07-28,16.85,37.3,7.95,13.54,0.52,32.22,45.0
Gurugram,2019-07-29,22.51,50.72,6.82,13.99,0.52,27.14,43.0
Gurugram,2019-07-30,24.52,68.42,7.25,16.39,0.56,28.63,50.0
Gurugram,2019-07-31,28.42,65.02,7.51,16.08,0.5,34.68,58.0
Gurugram,2019-08-01,33.71,68.35,8.5,14.92,0.51,34.48,61.0
Gurugram,2019-08-02,32.03,82.08,7.11,19.18,0.57,27.73,64.0
Gurugram,2019-08-03,33.8,69.44,9.7,22.78,0.54,23.44,72.0
Gurugram,2019-08-04,50.36,69.56,15.44,21.66,0.51,25.24,72.0
Gurugram,2019-08-05,46.78,46.66,9.98,20.21,0.49,26.75,69.0
Gurugram,2019-08-06,25.31,49.91,7.81,10.97,0.51,16.37,71.0
Gurugram,2019-08-07,22.4,60.25,9.79,10.48,0.53,22.32,46.0
Gurugram,2019-08-08,20.7,70.47,9.7,13.48,0.48,22.44,51.0
Gurugram,2019-08-09,26.31,56.92,16.8,5.93,0.4,31.92,54.0
Gurugram,2019-08-10,21.99,51.94,18.23,5.25,0.34,30.76,52.0
Gurugram,2019-08-11,16.25,34.19,6.99,10.23,0.42,29.17,38.0
Gurugram,2019-08-12,30.32,64.5,7.5,7.09,0.45,27.38,48.0
Gurugram,2019-08-13,21.54,60.09,7.46,7.85,0.43,26.48,60.0
Gurugram,2019-08-14,24.24,51.71,7.31,8.4,0.47,33.82,55.0
Gurugram,2019-08-15,22.15,56.79,7.53,7.31,0.48,29.88,53.0
Gurugram,2019-08-16,14.18,38.87,6.9,7.45,0.43,28.9,41.0
Gurugram,2019-08-17,39.18,39.61,10.97,72.13,0.39,22.75,55.0
Gurugram,2019-08-18,20.51,175.62,4.42,68.08,0.4,25.48,49.0
Gurugram,2019-08-19,38.02,117.61,6.77,70.4,0.43,27.8,51.0
Gurugram,2019-08-20,46.61,100.63,11.76,77.57,0.64,29.39,85.0
Gurugram,2019-08-21,52.07,153.43,11.54,89.91,0.6,31.7,117.0
Gurugram,2019-08-22,46.94,117.96,8.98,44.16,0.43,23.62,107.0
Gurugram,2019-08-23,62.81,175.62,5.03,6.06,0.27,15.35,96.0
Gurugram,2019-08-24,63.79,175.62,4.81,56.13,0.3,36.34,115.0
Gurugram,2019-08-25,36.17,175.62,4.98,44.37,0.31,28.31,87.0
Gurugram,2019-08-26,26.29,175.62,5.51,26.68,0.32,27.54,53.0
Gurugram,2019-08-27,29.99,76.8,6.37,14.22,0.36,33.53,55.0
Gurugram,2019-08-28,35.45,83.05,7.67,17.95,0.43,33.95,69.0
Gurugram,2019-08-29,37.09,81.47,7.47,18.97,0.43,32.09,73.0
Gurugram,2019-08-30,37.16,52.55,7.46,22.58,0.43,27.47,59.0
Gurugram,2019-08-31,48.42,91.49,7.85,17.93,0.47,36.29,74.0
Gurugram,2019-09-01,28.57,12.48,7.66,14.93,0.49,29.59,72.0
Gurugram,2019-09-02,42.78,10.0,7.8,15.27,0.54,35.53,66.0
Gurugram,2019-09-03,76.15,24.94,9.61,15.04,0.62,37.42,122.0
Gurugram,2019-09-04,76.65,142.29,8.51,16.12,0.55,34.66,156.0
Gurugram,2019-09-05,30.99,77.31,7.61,15.59,0.48,27.08,104.0
Gurugram,2019-09-06,32.93,82.21,7.92,16.36,0.48,25.25,67.0
Gurugram,2019-09-07,29.49,68.99,7.7,13.01,0.47,22.34,60.0
Gurugram,2019-09-08,30.78,71.93,7.54,15.01,0.47,36.4,96.0
Gurugram,2019-09-09,51.34,102.22,8.03,13.94,0.52,29.69,76.0
Gurugram,2019-09-10,75.84,151.93,8.48,13.93,0.61,47.73,118.0
Gurugram,2019-09-11,80.6,166.53,8.79,13.79,0.61,39.01,167.0
Gurugram,2019-09-12,65.41,118.66,14.65,14.48,1.07,32.4,165.0
Gurugram,2019-09-13,34.04,78.87,14.43,13.63,1.53,24.44,89.0
Gurugram,2019-09-14,26.72,67.98,7.13,14.11,1.54,29.66,83.0
Gurugram,2019-09-15,30.04,60.84,6.7,13.09,1.58,29.3,85.0
Gurugram,2019-09-16,47.23,99.88,10.58,12.37,1.73,32.0,91.0
Gurugram,2019-09-17,58.53,124.72,7.66,10.49,1.77,38.11,112.0
Gurugram,2019-09-18,37.12,84.63,6.5,9.84,1.72,34.61,95.0
Gurugram,2019-09-19,22.7,54.11,5.55,10.55,1.68,24.05,82.0
Gurugram,2019-09-20,33.35,76.93,6.76,9.97,1.73,16.88,82.0
Gurugram,2019-09-21,33.01,92.36,10.52,10.22,1.69,19.62,85.0
Gurugram,2019-09-22,14.92,29.6,6.06,9.89,1.15,15.38,62.0
Gurugram,2019-09-23,25.25,65.37,7.34,10.1,1.74,22.41,72.0
Gurugram,2019-09-24,32.94,71.62,7.82,9.72,1.73,18.54,82.0
Gurugram,2019-09-25,32.22,82.06,9.46,10.38,1.67,21.18,83.0
Gurugram,2019-09-26,29.44,94.74,9.29,9.33,1.09,14.4,75.0
Gurugram,2019-09-27,14.65,45.27,11.12,9.57,0.72,13.83,54.0
Gurugram,2019-09-28,16.17,51.58,13.12,10.48,0.81,13.44,59.0
Gurugram,2019-09-29,14.56,42.51,14.35,16.94,0.68,20.21,49.0
Gurugram,2019-09-30,23.99,61.95,13.56,10.09,0.53,17.29,48.0
Gurugram,2019-10-01,33.82,75.21,14.64,9.95,0.65,19.0,76.0
Gurugram,2019-10-02,38.05,84.2,21.9,10.12,0.98,35.98,89.0
Gurugram,2019-10-03,51.55,52.26,21.43,9.61,0.99,33.35,98.0
Gurugram,2019-10-04,37.82,128.94,13.84,3.4,1.02,39.72,97.0
Gurugram,2019-10-05,32.53,48.34,28.76,4.53,1.08,42.46,86.0
Gurugram,2019-10-06,47.85,73.05,24.73,3.42,1.16,49.04,96.0
Gurugram,2019-10-07,50.21,86.44,12.28,3.5,0.97,50.44,91.0
Gurugram,2019-10-08,38.26,65.49,10.01,4.16,0.54,55.95,95.0
Gurugram,2019-10-09,70.44,175.62,31.37,2.43,1.21,36.55,108.0
Gurugram,2019-10-10,83.57,175.62,56.19,3.04,1.35,50.07,153.0
Gurugram,2019-10-11,83.09,175.62,29.19,2.41,0.93,54.08,192.0
Gurugram,2019-10-12,79.53,139.69,13.11,2.07,1.54,57.26,172.0
Gurugram,2019-10-13,98.05,186.3,22.8,2.06,2.55,47.24,188.0
Gurugram,2019-10-14,102.26,210.65,45.65,4.75,2.65,45.54,241.0
Gurugram,2019-10-15,109.04,205.28,51.69,3.16,2.58,47.62,254.0
Gurugram,2019-10-16,137.78,261.97,47.39,1.9,2.27,50.6,291.0
Gurugram,2019-10-17,114.03,217.06,28.53,3.07,2.26,52.32,289.0
Gurugram,2019-10-18,107.55,197.17,22.28,3.5,2.38,48.88,295.0
Gurugram,2019-10-19,72.1,170.46,43.65,2.52,1.91,55.13,165.0
Gurugram,2019-10-20,92.64,180.87,32.44,2.92,2.01,40.47,223.0
Gurugram,2019-10-21,109.34,205.75,33.32,2.1,2.1,42.63,225.0
Gurugram,2019-10-22,92.44,190.02,39.74,2.13,1.59,38.25,232.0
Gurugram,2019-10-23,108.48,229.29,43.84,4.29,0.85,37.95,223.0
Gurugram,2019-10-24,151.69,249.81,59.89,35.59,1.81,47.8,292.0
Gurugram,2019-10-25,117.64,206.1,45.54,35.03,0.98,57.02,308.0
Gurugram,2019-10-26,118.89,212.16,39.52,11.3,0.89,44.97,272.0
Gurugram,2019-10-27,170.87,219.37,35.42,10.4,0.86,50.71,311.0
Gurugram,2019-10-28,258.67,355.98,34.53,50.62,1.33,46.49,396.0
Gurugram,2019-10-29,217.34,344.33,42.1,11.12,1.44,27.04,375.0
Gurugram,2019-10-30,216.4,361.77,43.74,14.56,1.35,32.35,369.0
Gurugram,2019-10-31,231.37,369.65,46.69,21.81,1.69,35.38,374.0
Gurugram,2019-11-01,394.28,581.44,58.23,27.89,1.92,41.66,476.0
Gurugram,2019-11-02,314.82,491.79,39.28,17.94,1.43,20.41,431.0
Gurugram,2019-11-03,473.51,651.05,34.57,15.13,1.78,13.47,607.0
Gurugram,2019-11-04,219.51,319.29,33.71,18.77,0.92,21.81,448.0
Gurugram,2019-11-05,152.59,244.2,33.7,14.77,0.75,27.86,360.0
Gurugram,2019-11-06,93.32,158.87,40.46,17.05,0.66,32.48,221.0
Gurugram,2019-11-07,160.41,279.95,45.65,8.58,0.77,19.44,280.0
Gurugram,2019-11-08,157.05,255.53,45.85,0.21,1.17,26.65,335.0
Gurugram,2019-11-09,128.98,214.16,34.22,4.53,0.82,23.92,316.0
Gurugram,2019-11-10,157.5,256.26,33.07,11.01,0.77,30.41,300.0
Gurugram,2019-11-11,210.54,330.45,46.43,8.95,1.18,32.4,340.0
Gurugram,2019-11-12,350.49,481.04,60.71,1.71,1.79,35.2,425.0
Gurugram,2019-11-13,388.11,513.91,78.03,3.01,2.09,32.69,502.0
Gurugram,2019-11-14,361.14,573.72,80.51,11.93,2.34,24.67,488.0
Gurugram,2019-11-15,435.04,638.62,59.63,34.95,1.94,50.9,548.0
Gurugram,2019-11-16,171.39,299.85,40.67,38.3,1.09,38.4,434.0
Gurugram,2019-11-17,69.43,124.7,33.71,31.52,0.53,35.4,244.0
Gurugram,2019-11-18,70.95,111.61,34.47,21.46,0.68,42.12,142.0
Gurugram,2019-11-19,86.86,152.86,47.48,26.14,0.94,33.71,148.0
Gurugram,2019-11-20,118.97,193.65,55.23,40.95,1.38,44.37,223.0
Gurugram,2019-11-21,155.84,260.27,59.04,41.95,1.82,47.46,318.0
Gurugram,2019-11-22,164.7,279.87,70.43,36.62,2.01,44.57,331.0
Gurugram,2019-11-23,115.05,201.36,47.16,20.42,0.89,34.2,305.0
Gurugram,2019-11-24,105.21,178.86,35.04,21.78,0.71,47.76,234.0
Gurugram,2019-11-25,102.12,177.95,54.7,21.4,1.23,35.98,236.0
Gurugram,2019-11-26,99.75,189.47,54.34,12.02,1.09,30.19,244.0
Gurugram,2019-11-27,61.45,121.15,50.09,8.42,0.78,31.37,123.0
Gurugram,2019-11-28,33.78,66.95,35.91,3.73,0.5,35.71,97.0
Gurugram,2019-11-29,44.89,107.1,46.33,6.94,0.79,27.64,73.0
Gurugram,2019-11-30,60.83,127.45,35.83,8.78,0.88,26.31,103.0
Gurugram,2019-12-01,76.17,143.66,41.25,8.13,0.81,34.45,148.0
Gurugram,2019-12-02,97.16,180.59,44.59,7.61,0.93,34.14,187.0
Gurugram,2019-12-03,112.58,198.47,54.1,4.56,0.97,38.16,265.0
Gurugram,2019-12-04,125.0,212.55,59.0,6.87,1.35,38.59,280.0
Gurugram,2019-12-05,198.13,296.79,67.56,8.38,2.11,44.68,331.0
Gurugram,2019-12-06,222.5,364.36,57.37,2.61,2.01,36.28,381.0
Gurugram,2019-12-07,208.98,343.16,55.07,1.53,1.89,34.34,369.0
Gurugram,2019-12-08,205.7,315.4,50.18,0.92,2.07,34.74,373.0
Gurugram,2019-12-09,173.25,265.85,53.81,27.89,2.16,33.01,350.0
Gurugram,2019-12-10,192.51,299.38,60.68,66.06,2.6,35.58,347.0
Gurugram,2019-12-11,228.57,342.42,55.31,71.45,2.56,39.18,369.0
Gurugram,2019-12-12,223.29,359.8,56.89,54.08,1.84,40.94,391.0
Gurugram,2019-12-13,65.04,92.12,40.18,25.3,1.14,22.46,250.0
Gurugram,2019-12-14,59.76,102.19,28.97,26.89,1.23,21.17,97.0
Gurugram,2019-12-15,76.17,143.09,28.44,27.74,1.07,25.94,144.0
Gurugram,2019-12-16,63.2,106.03,22.09,20.02,0.96,25.34,136.0
Gurugram,2019-12-17,65.24,115.4,19.26,21.42,1.14,27.62,111.0
Gurugram,2019-12-18,93.92,188.12,28.71,31.97,1.41,31.24,168.0
Gurugram,2019-12-19,168.88,285.04,35.26,64.78,2.11,28.39,282.0
Gurugram,2019-12-20,188.91,360.69,49.46,43.23,2.07,31.68,342.0
Gurugram,2019-12-21,164.47,324.47,44.51,22.78,2.02,23.62,352.0
Gurugram,2019-12-22,99.82,183.92,29.66,14.78,1.48,23.49,281.0
Gurugram,2019-12-23,113.74,220.82,28.13,14.82,1.49,26.71,228.0
Gurugram,2019-12-24,186.27,422.12,46.67,22.91,2.04,29.28,303.0
Gurugram,2019-12-25,109.59,226.93,27.24,11.71,1.45,21.96,317.0
Gurugram,2019-12-26,152.56,332.22,27.14,17.07,1.53,23.43,272.0
Gurugram,2019-12-27,161.19,319.08,36.03,16.78,1.73,29.85,334.0
Gurugram,2019-12-28,203.81,398.43,29.88,19.97,2.26,26.6,351.0
Gurugram,2019-12-29,260.02,533.71,47.92,22.79,2.55,31.52,389.0
Gurugram,2019-12-30,201.74,384.26,35.93,15.63,3.17,24.64,423.0
Gurugram,2019-12-31,175.66,282.1,28.03,9.83,2.03,28.33,341.0
Gurugram,2020-01-01,296.06,357.72,30.83,16.5,3.7,39.32,429.0
Gurugram,2020-01-02,271.49,281.71,41.86,19.11,4.07,30.0,419.0
Gurugram,2020-01-03,183.81,216.52,42.51,3.52,3.23,17.93,390.0
Gurugram,2020-01-04,152.96,218.37,38.85,5.69,2.38,20.99,308.0
Gurugram,2020-01-05,144.74,233.92,38.35,5.0,2.03,26.11,326.0
Gurugram,2020-01-06,133.68,201.3,49.18,7.5,1.87,14.87,315.0
Gurugram,2020-01-07,89.97,140.0,36.67,7.0,1.52,19.03,234.0
Gurugram,2020-01-08,88.95,123.2,37.6,8.97,1.75,9.61,198.0
Gurugram,2020-01-09,66.14,101.18,20.39,7.49,1.48,20.76,160.0
Gurugram,2020-01-10,89.87,147.3,30.44,6.89,1.76,28.33,160.0
Gurugram,2020-01-11,108.44,179.38,37.59,6.35,1.78,32.18,242.0
Gurugram,2020-01-12,151.11,243.8,38.54,7.12,2.29,28.24,311.0
Gurugram,2020-01-13,161.63,241.22,39.59,6.02,2.08,24.61,328.0
Gurugram,2020-01-14,75.89,119.57,26.1,7.33,1.4,18.3,244.0
Gurugram,2020-01-15,90.38,162.36,34.76,8.04,1.28,20.05,174.0
Gurugram,2020-01-16,117.82,188.91,26.9,7.02,1.44,10.41,247.0
Gurugram,2020-01-17,79.88,127.02,23.97,8.26,1.38,15.35,259.0
Gurugram,2020-01-18,93.89,159.55,33.25,8.48,1.68,20.46,176.0
Gurugram,2020-01-19,92.62,159.19,22.03,7.12,1.16,39.73,214.0
Gurugram,2020-01-20,85.13,161.08,23.24,8.68,1.3,31.63,175.0
Gurugram,2020-01-21,131.03,222.54,31.26,7.22,1.65,30.6,276.0
Gurugram,2020-01-22,130.93,216.6,33.45,7.38,2.17,26.71,313.0
Gurugram,2020-01-23,56.38,92.62,28.6,7.5,0.87,44.71,193.0
Gurugram,2020-01-24,51.22,92.58,28.98,8.29,0.97,57.14,102.0
Gurugram,2020-01-25,84.59,161.1,38.66,9.3,1.7,41.64,138.0
Gurugram,2020-01-26,132.02,232.16,35.27,7.79,2.29,28.19,289.0
Gurugram,2020-01-27,117.46,200.66,43.56,7.24,1.89,18.13,280.0
Gurugram,2020-01-28,93.01,164.64,36.2,7.97,1.35,17.76,245.0
Gurugram,2020-01-29,47.0,90.49,29.88,8.92,1.23,23.66,140.0
Gurugram,2020-01-30,63.71,130.06,30.2,8.39,1.4,23.65,112.0
Gurugram,2020-01-31,62.07,127.12,31.13,8.79,1.42,27.43,112.0
Gurugram,2020-02-01,79.58,162.58,35.77,9.06,2.18,25.48,159.0
Gurugram,2020-02-02,71.37,137.94,24.32,8.29,2.04,28.89,144.0
Gurugram,2020-02-03,87.41,182.76,29.87,9.01,2.23,28.47,174.0
Gurugram,2020-02-04,100.75,181.95,34.16,8.7,2.33,26.02,216.0
Gurugram,2020-02-05,118.41,228.69,28.99,8.26,2.39,39.12,285.0
Gurugram,2020-02-06,79.42,169.37,26.08,7.58,1.76,44.36,198.0
Gurugram,2020-02-07,120.12,230.34,32.6,9.26,2.33,43.74,245.0
Gurugram,2020-02-08,104.96,210.84,26.63,8.15,1.6,52.62,260.0
Gurugram,2020-02-09,105.04,199.79,27.22,8.6,1.71,50.82,254.0
Gurugram,2020-02-10,130.89,256.86,27.42,9.13,2.2,45.46,275.0
Gurugram,2020-02-11,145.57,249.19,25.02,9.72,2.75,41.76,316.0
Gurugram,2020-02-12,130.82,284.78,21.34,8.86,1.87,52.01,302.0
Gurugram,2020-02-13,63.78,123.14,15.8,11.56,1.17,59.5,190.0
Gurugram,2020-02-14,64.17,134.91,12.87,11.53,1.38,60.62,128.0
Gurugram,2020-02-15,50.24,112.08,14.87,11.74,1.42,41.7,130.0
Gurugram,2020-02-16,93.15,185.61,21.86,12.36,1.91,36.29,182.0
Gurugram,2020-02-17,105.65,228.3,26.62,11.63,2.34,25.93,256.0
Gurugram,2020-02-18,69.82,166.21,25.16,11.29,1.89,23.02,165.0
Gurugram,2020-02-19,83.56,166.82,22.08,11.93,1.88,28.43,181.0
Gurugram,2020-02-20,85.97,173.5,16.77,10.66,1.67,62.28,170.0
Gurugram,2020-02-21,49.47,79.23,13.52,11.28,1.82,37.34,145.0
Gurugram,2020-02-22,59.08,96.42,15.42,6.43,1.67,26.27,94.0
Gurugram,2020-02-23,95.42,167.11,23.87,3.11,1.82,30.42,187.0
Gurugram,2020-02-24,66.85,126.64,20.6,4.51,1.24,37.23,144.0
Gurugram,2020-02-25,92.36,206.09,25.61,7.35,1.29,32.57,183.0
Gurugram,2020-02-26,108.36,231.82,28.0,10.37,1.53,33.78,241.0
Gurugram,2020-02-27,86.84,158.92,31.91,8.51,1.17,33.45,206.0
Gurugram,2020-02-28,71.0,130.39,27.01,5.84,1.27,57.46,160.0
Gurugram,2020-02-29,55.87,102.76,23.0,3.91,1.26,54.76,127.0
Gurugram,2020-03-01,24.29,50.03,26.97,2.9,1.07,58.03,115.0
Gurugram,2020-03-02,73.57,139.73,35.93,6.95,1.68,45.68,136.0
Gurugram,2020-03-03,80.0,177.56,40.4,7.88,1.97,39.54,175.0
Gurugram,2020-03-04,71.23,148.75,35.37,5.35,1.69,44.57,154.0
Gurugram,2020-03-05,32.0,57.05,28.84,4.8,1.16,51.61,104.0
Gurugram,2020-03-06,19.52,32.59,27.15,12.3,1.06,47.23,95.0
Gurugram,2020-03-07,35.82,67.45,27.52,16.04,0.97,38.14,79.0
Gurugram,2020-03-08,56.58,107.07,28.16,17.83,0.97,35.2,115.0
Gurugram,2020-03-09,62.38,112.32,23.13,15.82,0.77,42.54,117.0
Gurugram,2020-03-10,75.88,144.37,25.83,16.29,0.92,53.14,160.0
Gurugram,2020-03-11,52.61,100.26,25.06,14.62,0.89,58.4,114.0
Gurugram,2020-03-12,50.17,139.66,30.02,13.28,0.88,40.31,115.0
Gurugram,2020-03-13,60.57,182.58,30.6,12.68,0.84,40.26,134.0
Gurugram,2020-03-14,43.92,99.84,25.9,14.36,0.82,38.98,118.0
Gurugram,2020-03-15,57.48,137.62,27.24,15.87,0.97,50.33,119.0
Gurugram,2020-03-16,73.26,152.93,24.94,15.9,1.06,47.56,155.0
Gurugram,2020-03-17,76.84,169.8,25.66,19.73,1.18,52.03,181.0
Gurugram,2020-03-18,84.93,191.47,30.5,19.43,1.28,46.04,178.0
Gurugram,2020-03-19,80.27,200.51,28.31,19.95,1.23,50.39,175.0
Gurugram,2020-03-20,85.31,183.37,18.07,15.81,1.11,60.03,176.0
Gurugram,2020-03-21,58.09,129.3,16.63,16.66,0.88,57.23,154.0
Gurugram,2020-03-22,85.87,150.43,19.83,17.25,1.13,55.11,168.0
Gurugram,2020-03-23,51.38,103.56,15.96,18.26,0.81,50.47,124.0
Gurugram,2020-03-24,61.21,113.66,17.61,16.44,0.97,43.6,122.0
Gurugram,2020-03-25,31.83,60.71,15.06,16.27,0.75,38.79,86.0
Gurugram,2020-03-26,31.27,65.28,15.96,16.42,0.56,36.85,65.0
Gurugram,2020-03-27,20.82,41.61,14.19,15.31,0.54,38.52,59.0
Gurugram,2020-03-28,17.59,35.7,14.65,14.77,0.49,42.37,62.0
Gurugram,2020-03-29,23.65,56.89,13.75,18.73,0.5,54.46,68.0
Gurugram,2020-03-30,32.0,57.58,12.76,18.56,0.55,58.39,80.0
Gurugram,2020-03-31,30.71,57.22,13.39,17.01,0.52,63.43,80.0
Gurugram,2020-04-01,27.84,55.37,14.94,15.91,0.55,54.79,81.0
