PM2.5,PM10,NO2,SO2,CO,O3,AQI,Category
37.1,48.7,61.5,33.6,1.44,45.8,81.6,Satisfactory
74.5,99.4,39.3,33.5,2.22,61.5,149.1,Moderate
50.6,97.2,33.6,10.3,1.0,49.8,98.9,Satisfactory
132.3,244.8,88.4,42.2,2.92,109.4,309.5,Very Poor
18.4,35.3,7.7,12.1,0.42,7.3,40.0,Good
94.4,138.5,79.5,22.6,2.52,139.4,211.8,Poor
0.0,0.0,39.8,19.2,1.22,53.0,55.5,Satisfactory
76.7,148.3,30.8,37.7,1.17,51.5,151.7,Moderate
9.9,0.0,16.8,0.0,0.06,0.0,26.8,Good
42.4,76.9,27.8,1.2,0.0,24.5,72.2,Satisfactory
21.4,28.4,38.4,13.8,0.13,60.8,57.2,Satisfactory
45.5,61.0,30.7,6.1,1.06,37.9,74.8,Satisfactory
17.8,8.5,53.5,5.6,1.24,44.3,68.8,Satisfactory
5.1,0.0,1.9,0.0,0.45,0.0,16.8,Good
37.3,38.8,15.4,0.0,1.67,5.7,82.2,Satisfactory
50.9,62.0,17.1,13.7,0.56,33.2,87.1,Satisfactory
11.4,25.6,15.5,2.7,0.0,4.5,27.7,Good
4.9,11.9,24.0,1.3,1.46,19.4,76.6,Satisfactory
111.7,169.5,88.3,54.5,2.48,93.0,277.8,Poor
33.8,43.1,39.1,11.9,1.04,0.0,57.8,Satisfactory
27.6,53.4,31.4,26.5,0.96,19.0,52.9,Satisfactory
121.8,162.0,69.1,34.3,3.09,116.6,299.9,Poor
0.0,0.0,0.0,7.3,0.83,62.3,59.0,Satisfactory
4.3,22.1,14.1,0.0,0.06,6.2,19.9,Good
25.7,41.4,16.0,17.6,1.54,35.5,80.9,Satisfactory
1.3,5.4,21.3,15.3,1.63,47.5,78.1,Satisfactory
5.8,7.2,0.0,6.1,0.0,0.0,6.8,Good
85.1,138.9,65.3,28.0,1.59,67.6,183.2,Moderate
34.5,46.6,73.4,20.1,1.51,85.5,92.4,Satisfactory
53.3,79.9,53.4,6.2,1.5,0.0,85.5,Satisfactory
48.0,63.9,10.1,2.8,0.96,21.7,84.0,Satisfactory
110.9,197.9,58.3,55.8,2.15,101.9,269.2,Poor
41.0,77.1,43.3,20.0,0.47,12.1,74.6,Satisfactory
0.0,0.0,0.0,0.0,0.0,8.1,11.3,Good
4.2,0.0,12.0,19.4,0.59,5.3,23.4,Good
73.8,122.8,20.7,19.1,0.41,24.1,147.2,Moderate
107.1,183.5,42.7,6.6,1.6,72.6,256.0,Poor
102.1,167.1,37.7,18.9,2.16,64.1,238.7,Poor
122.0,198.5,99.9,48.7,2.2,92.4,300.2,Very Poor
41.4,53.5,16.5,33.2,0.37,15.8,72.6,Satisfactory
145.2,285.4,100.5,47.0,2.05,62.0,317.7,Very Poor
52.1,116.1,2.6,9.9,1.02,19.3,109.6,Moderate
139.8,239.1,73.7,39.2,2.65,136.8,313.8,Very Poor
49.0,69.2,16.7,1.1,0.85,54.5,80.0,Satisfactory
87.9,149.4,35.2,16.2,1.96,78.3,190.2,Moderate
130.0,212.6,103.0,59.2,2.69,94.6,305.5,Very Poor
36.8,37.6,33.4,19.8,1.82,7.4,90.8,Satisfactory
66.7,93.8,9.2,0.0,0.7,0.0,122.6,Moderate
43.3,82.8,58.5,28.0,1.41,101.6,103.6,Moderate
99.1,187.2,54.5,25.9,1.24,59.9,228.2,Poor
55.5,84.3,30.3,5.0,1.19,33.3,84.0,Satisfactory
135.8,204.7,110.3,49.3,3.03,94.4,311.4,Very Poor
66.7,129.3,45.6,25.2,1.16,36.3,121.3,Moderate
105.2,194.4,74.6,29.5,3.26,95.6,252.0,Poor
129.5,240.5,94.6,25.4,3.23,102.3,306.7,Very Poor
104.2,164.7,16.9,11.6,2.39,71.6,245.8,Poor
44.1,84.9,66.8,52.4,2.51,47.3,104.8,Moderate
44.3,65.0,24.8,10.3,1.87,8.7,93.2,Satisfactory
0.0,16.5,7.6,0.0,0.0,0.0,17.3,Good
4.4,20.9,0.0,8.8,1.01,41.0,46.4,Good
7.1,14.8,1.3,0.0,0.0,34.1,34.2,Good
87.2,175.9,63.4,24.8,3.06,67.3,184.9,Moderate
23.4,16.8,27.3,13.3,0.26,0.0,39.4,Good
85.0,116.5,45.3,23.0,1.48,62.8,186.6,Moderate
36.5,57.1,16.9,24.4,0.85,35.2,59.0,Satisfactory
61.3,100.7,9.4,4.1,0.41,14.9,101.4,Moderate
4.0,0.0,40.3,11.7,1.78,23.8,89.3,Satisfactory
147.4,256.6,57.5,49.0,2.13,103.8,323.2,Very Poor
19.6,69.5,29.0,31.1,1.44,22.8,68.0,Satisfactory
0.0,34.9,7.5,0.0,0.57,0.0,36.2,Good
143.6,273.1,102.3,41.3,1.9,140.9,315.4,Very Poor
84.8,165.3,37.4,42.9,2.04,74.5,178.6,Moderate
22.4,42.9,8.0,5.3,0.13,39.9,46.2,Good
105.3,203.3,101.6,52.0,2.46,70.5,251.7,Poor
84.5,129.8,88.0,27.5,1.73,48.5,180.3,Moderate
119.4,194.3,29.6,12.8,2.11,94.0,298.2,Poor
0.0,0.0,54.8,45.0,2.27,81.2,103.2,Moderate
137.8,189.7,80.6,51.6,2.65,111.2,309.1,Very Poor
3.7,10.6,18.2,10.7,0.64,27.6,30.1,Good
22.0,26.9,12.4,3.5,0.0,12.1,39.7,Good
27.7,49.3,0.5,23.5,0.12,27.1,48.0,Good
41.4,72.0,18.9,18.6,0.94,21.6,72.2,Satisfactory
63.0,99.2,63.6,32.4,1.12,85.0,109.0,Moderate
48.3,86.1,40.2,0.0,0.05,48.4,87.2,Satisfactory
116.5,170.3,66.9,76.6,3.3,122.4,288.5,Poor
2.5,15.2,10.3,0.0,0.0,0.0,16.0,Good
70.5,136.3,91.9,34.2,0.93,74.2,134.7,Moderate
126.9,208.7,94.8,51.0,2.12,129.4,306.1,Very Poor
65.9,150.2,11.1,37.9,0.4,34.0,131.7,Moderate
66.1,100.0,24.5,23.4,0.57,40.1,122.3,Moderate
3.6,48.4,22.2,3.7,0.01,16.8,44.8,Good
55.3,95.6,17.2,2.4,0.77,37.6,97.2,Satisfactory
12.5,2.8,38.7,23.6,0.27,28.5,48.5,Good
64.0,119.7,30.3,27.1,2.6,90.8,113.9,Moderate
48.1,68.7,30.3,24.1,1.32,45.4,77.1,Satisfactory
24.9,24.0,27.9,28.1,1.17,28.0,56.6,Satisfactory
34.1,56.4,13.1,3.0,0.75,39.8,52.8,Satisfactory
59.2,94.0,66.7,29.4,2.66,60.3,111.6,Moderate
103.0,213.3,102.2,60.0,3.2,108.0,239.9,Poor
79.7,100.1,27.3,11.8,0.44,0.0,166.2,Moderate
49.6,93.8,45.4,0.0,0.8,64.1,93.2,Satisfactory
158.7,310.7,102.8,53.4,2.51,123.3,334.2,Very Poor
77.0,152.2,83.7,22.3,1.42,44.4,157.0,Moderate
53.8,89.3,0.8,29.7,0.3,15.8,85.9,Satisfactory
28.8,5.6,29.9,16.3,1.96,44.7,96.6,Satisfactory
36.5,63.6,28.9,33.0,0.65,0.0,66.2,Satisfactory
48.3,57.2,34.6,33.1,0.75,56.7,76.8,Satisfactory
60.5,105.8,45.3,8.7,1.25,48.5,100.0,Satisfactory
72.3,130.0,24.5,28.2,0.13,107.0,140.3,Moderate
50.8,79.1,44.5,17.1,1.7,62.3,83.3,Satisfactory
9.0,12.6,25.5,8.5,0.0,14.5,33.2,Good
29.1,50.9,18.3,18.1,1.14,56.0,56.6,Satisfactory
49.9,98.3,32.7,24.0,0.96,74.6,97.0,Satisfactory
6.9,0.0,29.3,6.6,0.01,24.4,35.5,Good
137.9,176.2,77.2,29.0,2.66,94.1,317.7,Very Poor
42.2,65.4,0.0,0.0,0.37,26.4,64.4,Satisfactory
8.0,38.7,19.2,21.4,0.04,5.8,41.6,Good
39.9,61.2,9.1,25.6,2.1,3.6,105.4,Moderate
122.6,161.8,92.0,31.9,2.62,77.8,303.5,Very Poor
60.9,84.1,25.5,12.8,1.33,43.1,105.8,Moderate
31.9,62.7,9.7,10.7,1.21,4.3,66.0,Satisfactory
36.1,52.6,51.6,31.9,1.9,42.3,89.9,Satisfactory
11.8,30.3,19.0,21.7,0.17,0.0,33.9,Good
92.6,174.7,51.7,37.8,1.84,51.9,207.9,Poor
90.3,137.1,57.7,40.4,1.74,66.4,200.9,Poor
111.6,181.4,77.7,56.9,2.36,114.3,270.2,Poor
98.4,165.8,65.8,45.1,2.26,57.6,227.8,Poor
22.4,43.1,38.4,12.5,0.83,0.0,52.8,Satisfactory
157.3,245.9,110.1,42.5,2.27,100.2,331.4,Very Poor
89.8,168.8,28.3,0.9,0.0,22.3,200.3,Poor
30.3,46.9,38.5,10.2,0.68,22.1,48.0,Good
113.0,158.2,85.0,60.0,1.93,147.7,277.0,Poor
74.4,113.2,21.0,39.8,2.49,86.8,141.7,Moderate
43.6,96.8,67.2,44.0,1.57,35.9,99.3,Satisfactory
39.1,78.1,0.5,10.0,1.14,0.0,80.8,Satisfactory
13.8,23.4,19.7,0.0,0.0,0.0,28.3,Good
10.6,2.5,21.8,9.3,0.24,21.0,24.3,Good
52.2,116.4,52.9,41.7,2.2,104.9,108.6,Moderate
114.6,170.0,94.1,42.6,2.45,135.3,281.7,Poor
52.4,67.5,31.7,44.0,0.35,28.7,94.5,Satisfactory
68.3,100.7,47.4,21.2,0.8,96.4,126.0,Moderate
81.2,139.2,40.1,30.1,1.97,64.5,170.0,Moderate
98.3,148.9,40.3,17.0,1.44,65.1,223.7,Poor
95.6,163.7,96.5,33.1,2.48,131.8,224.0,Poor
26.8,55.1,29.0,0.0,0.82,2.9,52.5,Satisfactory
137.5,224.3,92.6,46.8,2.82,119.4,313.1,Very Poor
90.6,144.2,62.5,33.5,1.79,88.5,195.3,Moderate
25.8,29.3,2.7,0.0,1.0,0.0,48.2,Good
81.4,108.9,57.4,28.8,2.39,88.3,169.7,Moderate
37.8,75.6,2.2,2.6,0.0,28.6,73.7,Satisfactory
131.3,221.8,84.4,36.6,1.71,112.1,308.2,Very Poor
43.1,78.3,5.0,10.4,1.32,66.9,75.8,Satisfactory
159.6,194.7,105.2,41.2,3.42,100.7,329.5,Very Poor
5.1,9.4,0.0,11.1,0.85,27.2,38.9,Good
27.6,37.6,18.1,17.3,0.54,44.4,45.6,Good
66.1,119.0,47.3,23.2,1.69,35.4,116.8,Moderate
64.6,93.9,30.4,29.6,0.77,47.5,115.6,Moderate
0.0,0.0,0.0,6.7,0.46,0.0,22.8,Good
17.5,58.5,22.9,5.4,0.7,46.1,61.2,Satisfactory
60.1,63.1,26.8,17.2,0.44,34.3,106.2,Moderate
65.8,134.9,34.9,20.5,1.47,42.2,123.0,Moderate
54.3,83.5,31.7,23.6,1.27,33.8,88.0,Satisfactory
49.7,82.3,36.0,20.0,1.13,62.5,83.9,Satisfactory
51.2,107.5,41.8,21.9,1.99,56.5,102.4,Moderate
82.9,154.3,82.5,18.4,2.11,37.7,171.6,Moderate
52.8,100.9,37.1,25.8,2.15,81.9,108.6,Moderate
18.1,22.6,0.0,0.0,1.34,16.0,74.9,Satisfactory
33.4,38.9,41.1,19.7,1.28,61.8,67.2,Satisfactory
57.8,133.0,63.6,27.1,1.9,52.9,122.8,Moderate
39.9,67.9,23.2,0.4,0.55,7.1,64.2,Satisfactory
0.0,14.3,34.3,0.0,1.15,0.0,59.7,Satisfactory
109.2,195.4,76.0,48.3,3.62,89.4,263.6,Poor
27.0,67.0,28.4,23.2,0.72,38.8,70.4,Satisfactory
119.5,182.5,72.8,36.6,3.27,146.2,294.7,Poor
85.9,139.8,51.9,18.6,0.79,80.2,187.4,Moderate
25.1,43.0,26.7,0.0,0.04,0.0,43.6,Good
35.7,49.6,46.6,17.9,0.73,21.4,59.4,Satisfactory
130.9,196.1,79.5,34.5,2.34,108.0,308.3,Very Poor
29.6,61.1,16.8,20.9,0.57,67.2,66.5,Satisfactory
162.5,287.6,114.6,50.6,2.61,99.4,332.3,Very Poor
161.7,283.7,75.7,41.8,2.22,101.8,337.5,Very Poor
67.8,84.0,66.0,42.7,1.67,58.9,127.4,Moderate
0.0,3.4,0.0,13.9,0.0,2.4,17.3,Good
41.4,63.9,14.0,23.4,0.97,40.8,66.3,Satisfactory
0.0,0.0,15.4,15.1,1.28,56.5,66.5,Satisfactory
18.9,36.9,35.5,0.0,1.03,0.0,52.6,Satisfactory
86.3,138.5,27.4,29.6,1.47,76.1,190.2,Moderate
167.2,273.7,82.4,37.1,3.08,91.4,337.5,Very Poor
74.6,141.4,67.3,31.3,1.21,70.2,150.4,Moderate
88.4,131.4,44.1,33.0,0.55,92.2,190.7,Moderate
110.7,234.6,92.4,43.6,2.74,141.8,276.1,Poor
118.9,165.6,116.2,34.7,1.47,116.3,299.9,Poor
82.4,150.7,60.3,31.4,0.58,67.3,169.9,Moderate
83.8,166.0,67.5,28.4,1.8,61.2,182.6,Moderate
46.1,64.5,19.8,40.5,2.1,79.2,101.5,Moderate
102.9,211.0,53.8,22.0,0.93,75.0,244.8,Poor
125.0,177.3,83.0,52.7,2.2,88.9,303.1,Very Poor
18.6,50.9,24.3,0.0,0.0,42.3,50.4,Satisfactory
50.1,91.1,58.6,22.3,1.46,57.0,89.4,Satisfactory
4.6,0.0,6.3,0.0,0.0,30.3,34.0,Good
18.0,46.2,38.1,4.4,0.1,21.8,48.0,Good
66.9,110.4,90.1,10.7,1.13,69.7,129.6,Moderate
66.7,91.9,62.0,25.3,1.13,112.0,113.6,Moderate
67.8,126.8,7.4,24.1,0.0,12.1,122.7,Moderate
3.0,0.0,19.0,6.5,0.56,18.4,31.1,Good
0.0,0.0,32.6,19.6,0.65,0.0,37.9,Good
68.6,164.2,34.9,2.9,0.7,35.1,143.1,Moderate
58.6,107.8,20.4,38.2,1.31,24.5,108.8,Moderate
56.6,117.2,0.0,27.2,0.0,26.2,106.7,Moderate
40.9,59.1,31.1,34.9,0.66,54.2,72.7,Satisfactory
0.0,0.0,37.5,8.2,0.75,14.1,43.3,Good
94.6,177.3,33.5,33.1,2.23,73.1,209.9,Poor
110.7,169.4,68.2,8.0,1.62,66.0,273.4,Poor
19.7,35.7,20.1,5.3,0.46,45.5,41.6,Good
36.1,69.2,0.0,9.8,0.12,0.0,70.6,Satisfactory
2.0,5.4,39.0,27.9,1.26,54.8,61.7,Satisfactory
142.9,247.8,105.6,40.1,1.94,106.3,317.0,Very Poor
60.0,122.3,37.5,38.5,1.46,54.7,116.5,Moderate
66.1,135.8,45.9,24.2,1.25,26.5,127.0,Moderate
9.9,33.4,29.3,2.6,0.61,55.3,55.7,Satisfactory
43.4,66.5,15.7,0.0,0.0,0.0,73.9,Satisfactory
36.7,50.1,0.0,0.0,0.29,48.0,61.3,Satisfactory
0.0,0.0,30.0,0.0,1.13,28.1,54.2,Satisfactory
26.1,60.5,39.5,25.4,0.64,0.0,55.9,Satisfactory
20.6,58.6,39.9,2.7,0.49,25.0,59.7,Satisfactory
51.5,110.4,22.8,10.2,0.66,36.2,105.8,Moderate
59.7,93.3,41.1,36.0,0.2,22.0,92.7,Satisfactory
8.0,0.0,35.0,11.0,1.07,37.3,50.6,Satisfactory
44.3,113.5,66.0,40.6,1.79,71.0,109.3,Moderate
122.3,158.7,80.2,42.5,2.05,119.5,298.9,Poor
78.7,156.8,48.8,30.9,1.32,25.6,163.8,Moderate
22.3,35.5,11.6,0.0,0.31,32.7,38.6,Good
39.1,67.1,3.0,10.8,0.86,58.0,69.0,Satisfactory
70.1,110.4,38.0,31.9,1.21,57.1,133.7,Moderate
50.8,95.1,36.8,12.2,0.0,0.0,92.1,Satisfactory
55.1,88.8,52.7,26.7,1.08,60.0,87.5,Satisfactory
67.4,114.3,9.4,9.0,0.87,48.5,124.2,Moderate
23.2,44.4,45.9,16.8,1.91,56.2,95.4,Satisfactory
144.6,261.4,83.9,31.0,2.24,151.2,315.3,Very Poor
64.5,83.6,21.0,18.5,1.41,60.3,114.3,Moderate
30.2,40.4,1.2,0.0,0.34,0.0,45.8,Good
0.0,0.0,42.8,9.1,0.24,58.5,58.8,Satisfactory
55.7,94.3,27.2,7.5,2.03,9.4,96.5,Satisfactory
140.3,293.9,73.0,41.3,3.4,106.3,320.3,Very Poor
26.7,52.7,17.8,9.8,0.74,3.7,51.0,Satisfactory
138.8,221.7,64.9,23.7,2.51,130.6,314.6,Very Poor
18.6,40.3,23.4,13.2,1.05,39.1,51.1,Satisfactory
49.2,79.8,1.4,11.7,0.3,9.6,83.6,Satisfactory
9.6,20.8,22.2,27.7,0.27,0.0,33.1,Good
33.8,68.0,20.0,3.2,0.95,33.4,70.3,Satisfactory
9.1,0.1,3.9,0.0,1.25,17.8,60.3,Satisfactory
87.9,149.3,29.6,17.2,0.21,11.1,187.8,Moderate
38.8,78.5,42.7,0.0,1.76,58.1,89.7,Satisfactory
67.5,99.2,56.4,40.3,1.33,74.2,129.1,Moderate
78.2,115.2,92.2,36.1,2.84,108.1,157.7,Moderate
48.9,72.7,32.0,27.1,0.38,35.2,80.1,Satisfactory
36.6,68.7,35.9,18.3,0.0,80.9,76.5,Satisfactory
32.1,62.1,67.1,20.0,0.85,24.3,81.9,Satisfactory
79.0,104.7,67.1,35.8,1.53,76.6,165.3,Moderate
20.5,24.5,8.2,13.0,0.72,0.0,34.1,Good
148.8,251.1,106.4,45.1,3.35,90.4,321.8,Very Poor
72.9,96.6,41.4,21.4,1.55,24.6,136.0,Moderate
43.2,63.4,36.1,7.3,1.62,52.0,76.7,Satisfactory
45.7,25.0,73.1,20.6,2.12,46.8,92.9,Satisfactory
42.6,90.7,19.6,0.0,0.0,38.0,91.4,Satisfactory
145.8,241.2,80.9,30.0,2.93,91.5,316.3,Very Poor
104.3,180.1,78.8,36.3,1.41,54.7,248.0,Poor
42.7,81.1,46.2,15.3,2.35,53.6,106.8,Moderate
31.5,50.7,0.0,5.8,0.75,49.4,49.2,Good
111.6,176.7,74.1,27.1,1.92,96.8,277.0,Poor
85.0,146.8,59.2,21.3,1.24,38.8,181.4,Moderate
144.6,177.1,87.4,40.3,2.18,118.0,317.4,Very Poor
49.1,85.6,37.3,12.0,1.3,9.5,85.3,Satisfactory
153.2,247.5,57.7,33.4,3.51,61.4,328.0,Very Poor
64.0,112.4,73.5,21.1,1.38,80.7,112.0,Moderate
63.9,129.5,65.0,10.2,1.39,70.6,118.9,Moderate
19.6,32.5,0.0,1.2,0.0,17.3,32.1,Good
27.3,58.0,8.3,8.9,0.04,6.7,58.9,Satisfactory
71.4,93.6,64.1,20.8,0.89,34.5,142.2,Moderate
65.9,113.5,47.8,25.1,0.99,35.6,114.3,Moderate
31.1,41.2,16.6,2.0,0.65,21.7,51.2,Satisfactory
22.3,37.9,5.7,5.1,0.0,20.5,36.1,Good
68.5,76.4,50.1,5.9,1.9,64.2,126.8,Moderate
58.2,79.2,35.3,29.3,0.91,56.6,98.3,Satisfactory
69.0,139.4,39.5,46.7,1.51,65.5,131.1,Moderate
51.7,64.3,49.5,13.2,2.34,60.4,94.6,Satisfactory
22.0,21.4,10.5,1.2,0.0,0.0,37.1,Good
82.9,142.4,63.6,39.9,1.09,63.9,178.0,Moderate
31.4,49.4,16.6,26.5,0.34,11.6,53.4,Satisfactory
30.7,59.2,4.2,0.0,0.04,65.5,64.6,Satisfactory
114.4,255.2,101.3,51.2,2.22,133.8,283.7,Poor
76.4,128.1,31.3,10.2,0.73,31.8,152.2,Moderate
77.2,123.6,71.1,33.6,1.88,73.6,154.5,Moderate
120.7,155.7,69.9,33.6,2.79,94.2,303.0,Very Poor
116.9,229.8,92.9,39.2,2.52,96.4,289.7,Poor
139.8,255.5,73.6,41.8,3.01,87.3,313.7,Very Poor
52.4,100.1,4.9,0.0,0.85,12.6,103.0,Moderate
108.7,195.2,70.0,15.8,2.2,59.7,263.2,Poor
38.9,32.8,13.5,9.5,0.0,13.0,65.5,Satisfactory
19.1,10.4,7.1,0.0,0.26,0.0,34.6,Good
70.2,177.8,66.5,24.7,1.85,23.2,154.8,Moderate
29.5,53.3,25.3,14.8,0.83,35.0,48.5,Good
178.6,317.2,74.9,45.5,2.78,136.0,351.3,Very Poor
70.6,104.9,22.0,13.6,0.0,53.3,129.8,Moderate
10.6,0.0,12.1,25.5,0.78,43.7,40.0,Good
12.1,0.0,0.0,10.4,0.16,9.9,22.7,Good
26.6,62.1,0.0,12.3,0.0,33.4,65.1,Satisfactory
20.4,15.5,17.5,13.0,0.54,0.0,33.3,Good
111.3,174.1,37.1,11.8,0.93,72.9,267.2,Poor
57.7,107.6,51.2,18.2,1.62,63.6,106.4,Moderate
110.4,191.5,40.5,48.9,1.5,43.9,274.9,Poor
31.3,22.3,26.0,0.0,0.82,3.9,51.0,Satisfactory
166.3,297.2,99.5,60.2,1.4,131.7,340.3,Very Poor
141.8,253.2,74.4,59.2,2.84,150.9,315.8,Very Poor
0.0,40.2,21.4,13.8,0.75,1.1,39.8,Good
36.2,55.1,46.6,19.3,0.83,10.9,54.9,Satisfactory
154.0,244.9,86.5,60.1,3.42,128.8,326.7,Very Poor
54.9,79.4,74.3,23.2,0.9,54.1,90.3,Satisfactory
6.5,4.8,11.0,13.6,0.24,21.5,21.5,Good
62.4,108.1,31.2,26.7,0.73,21.0,107.1,Moderate
30.8,44.7,31.5,3.2,0.4,16.0,47.1,Good
15.7,31.3,0.0,4.6,0.01,0.0,32.4,Good
65.2,89.0,75.5,22.5,0.99,53.9,117.5,Moderate
90.5,130.4,53.0,38.6,0.62,70.0,202.5,Poor
48.4,71.6,44.7,33.2,0.51,8.8,83.2,Satisfactory
132.3,228.9,76.8,72.6,2.98,94.2,315.3,Very Poor
60.6,88.6,52.6,26.4,2.12,18.5,102.9,Moderate
0.0,0.0,0.0,18.9,0.78,11.2,34.6,Good
94.4,154.2,39.0,42.6,0.96,74.6,209.5,Poor
113.1,150.5,69.6,35.8,2.88,123.9,277.8,Poor
60.9,118.1,47.3,20.3,0.76,55.7,113.4,Moderate
100.6,133.9,27.8,42.0,1.42,42.8,233.4,Poor
71.3,118.6,19.4,13.7,2.94,67.7,140.4,Moderate
49.0,43.9,5.1,25.2,0.05,0.0,84.2,Satisfactory
36.6,32.5,30.3,14.7,0.14,16.2,60.4,Satisfactory
20.6,39.1,32.7,14.6,0.94,17.4,51.5,Satisfactory
32.9,41.5,33.1,12.7,1.86,29.4,93.5,Satisfactory
43.5,94.1,35.2,16.1,0.54,29.6,95.8,Satisfactory
89.0,144.0,54.0,24.1,1.01,76.3,199.1,Moderate
129.5,175.6,80.9,28.9,2.62,87.1,307.8,Very Poor
83.4,178.3,39.9,18.4,1.89,62.4,181.3,Moderate
45.6,93.6,10.6,0.0,0.53,13.6,95.2,Satisfactory
31.3,45.7,0.0,6.8,0.16,32.2,46.1,Good
40.1,55.1,22.1,15.8,0.53,0.0,67.3,Satisfactory
50.2,26.3,23.0,9.6,1.54,22.9,82.8,Satisfactory
0.0,0.0,29.0,5.9,1.01,0.0,43.2,Good
12.2,24.5,3.7,11.8,0.85,28.3,42.8,Good
14.3,23.0,11.2,0.0,0.0,25.3,23.9,Good
63.2,116.6,49.8,30.2,2.04,69.0,107.5,Moderate
149.4,193.4,96.6,51.3,2.14,113.1,322.6,Very Poor
48.1,94.2,44.6,5.4,0.75,56.6,91.7,Satisfactory
89.2,111.8,44.7,30.1,0.95,88.7,193.7,Moderate
92.5,146.0,81.3,17.8,1.34,89.2,204.1,Poor
87.2,110.0,54.6,10.9,2.04,39.8,193.1,Moderate
20.6,37.0,0.0,18.1,0.98,47.8,50.0,Good
28.2,48.3,18.5,18.3,0.37,0.0,47.0,Good
49.1,44.3,23.1,2.1,0.0,22.9,86.5,Satisfactory
16.6,39.4,0.0,2.9,0.33,0.0,43.5,Good
107.2,185.2,76.1,18.9,3.18,85.0,258.5,Poor
0.0,2.7,0.0,0.6,0.9,33.2,46.0,Good
51.0,90.9,50.9,4.3,0.97,51.1,91.6,Satisfactory
20.4,4.4,17.8,9.2,0.0,16.0,33.0,Good
11.2,26.3,0.0,0.0,0.61,4.4,29.5,Good
63.2,108.3,33.8,0.0,0.95,22.8,107.7,Moderate
52.0,99.0,27.5,11.8,0.39,29.6,101.8,Moderate
66.3,105.8,0.0,8.7,1.29,76.4,124.9,Moderate
67.7,79.8,18.0,23.1,1.65,41.9,124.9,Moderate
36.0,54.5,41.8,9.8,1.27,34.8,64.4,Satisfactory
118.0,175.6,71.4,45.1,2.83,137.5,296.7,Poor
2.1,1.7,19.6,16.4,0.98,6.8,47.5,Good
33.6,52.2,33.7,18.9,0.45,25.2,55.2,Satisfactory
112.6,152.4,83.5,30.3,1.69,80.1,274.6,Poor
30.6,53.4,35.8,7.0,0.48,10.0,52.8,Satisfactory
22.6,46.1,34.2,20.6,1.4,47.6,69.4,Satisfactory
14.6,19.4,13.6,18.7,0.9,30.1,50.9,Satisfactory
57.9,73.4,27.8,7.3,0.38,0.7,95.6,Satisfactory
35.9,69.2,32.4,0.0,0.28,20.7,69.3,Satisfactory
72.4,118.8,2.5,22.1,1.06,49.8,140.0,Moderate
28.2,35.9,5.8,6.4,0.0,19.4,43.6,Good
96.3,136.8,33.2,25.8,0.75,48.3,223.0,Poor
69.4,132.0,36.6,32.9,1.71,34.4,128.4,Moderate
131.4,203.6,83.3,33.4,2.22,137.8,311.9,Very Poor
118.1,229.9,106.2,50.2,2.79,132.0,296.0,Poor
15.8,35.1,3.7,17.5,0.07,0.0,38.2,Good
47.2,74.3,44.8,1.2,1.5,10.9,80.5,Satisfactory
132.2,186.2,67.5,63.3,2.1,93.4,311.0,Very Poor
6.0,0.0,11.6,0.0,0.56,32.5,34.2,Good
6.5,16.1,49.8,8.2,0.0,14.9,60.3,Satisfactory
0.0,6.7,11.6,29.1,0.7,25.4,37.9,Good
73.1,139.5,44.8,20.1,1.52,43.2,143.0,Moderate
48.8,89.7,0.2,0.0,1.26,50.3,91.6,Satisfactory
115.1,139.8,55.8,41.9,1.62,73.3,283.4,Poor
0.0,0.0,12.5,0.0,0.54,18.0,27.1,Good
59.9,95.0,83.0,23.9,0.89,49.8,98.5,Satisfactory
105.2,201.6,70.7,23.6,1.77,48.8,250.2,Poor
90.2,123.4,26.8,9.5,1.13,20.8,197.1,Moderate
41.7,75.1,3.0,5.3,0.78,15.9,76.7,Satisfactory
0.5,26.8,6.6,0.0,0.43,15.8,24.3,Good
10.1,19.5,55.7,13.5,0.03,30.9,73.4,Satisfactory
28.3,45.9,39.9,0.0,0.81,13.1,47.0,Good
40.0,39.4,16.5,23.4,0.83,34.6,61.9,Satisfactory
35.6,49.0,3.2,1.4,0.38,19.8,56.9,Satisfactory
98.4,146.1,58.6,30.7,1.11,58.4,226.5,Poor
120.6,253.8,76.8,45.2,2.81,147.0,300.7,Very Poor
18.2,6.1,7.3,16.7,0.98,0.0,50.8,Satisfactory
14.9,12.3,43.0,31.4,0.81,37.8,58.2,Satisfactory
55.5,55.7,39.4,26.4,1.58,53.9,91.6,Satisfactory
7.2,0.6,0.0,3.8,0.0,30.0,28.3,Good
15.6,40.4,0.0,0.0,0.42,5.1,41.4,Good
0.0,9.0,13.1,0.0,0.43,14.6,18.0,Good
14.8,43.3,19.8,27.0,0.37,64.5,65.0,Satisfactory
43.0,88.2,7.1,0.0,0.0,0.0,89.6,Satisfactory
122.7,159.9,79.5,58.7,2.66,114.0,300.2,Very Poor
0.0,0.0,23.2,0.0,0.83,53.1,53.1,Satisfactory
68.2,120.0,35.5,20.0,0.93,38.3,127.5,Moderate
0.0,2.8,4.5,0.1,0.03,0.0,6.5,Good
11.6,14.1,29.2,17.6,0.55,9.1,38.2,Good
46.0,64.3,39.7,13.7,1.71,43.3,86.3,Satisfactory
47.0,69.3,27.3,19.9,0.51,36.4,78.6,Satisfactory
